"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","contrast","log.sca.pval"
"WP_036930841.1...115",-0.841805458068847,0.405517578125,-4.08736485553603,0.00175484560992449,0.0186485085711379,-1.53735735143075,"WP_036930841.1",27,-4.36445224333844,0.000808335964808912,0.0100093079468512,"P2 - P1",3.09240809796679
"WP_011132002.1...116",1.23428757985433,-0.890387852986654,4.96812746211377,0.000408675301133918,0.00735281533179934,-0.0423975200368325,"WP_011132002.1",6,4.35420208898653,0.000823561979564015,0.0100835177963603,"P2 - P1",3.08430371116363
"WP_011132409.1...117",1.05682404836019,-0.0286297798156737,5.1518270497831,0.000305638877273558,0.00580306348316729,0.25685904783709,"WP_011132409.1",7,4.3509256535219,0.000828491279616685,0.0100835177963603,"P2 - P1",3.08171205843871
"WP_011132272.1...118",-1.7838970820109,-2.89859056472778,-4.26630459758509,0.00129445181526601,0.0146821646757151,-1.22632513475927,"WP_011132272.1",9,-4.33681736884689,0.000850067987333712,0.0102451289437647,"P2 - P1",3.07054633858795
"WP_011132216.1...119",-1.0409345626831,0.656630357106526,-4.26417208821998,0.00129912412158715,0.0146821646757151,-1.23001227650838,"WP_011132216.1",16,-4.3329016855767,0.000856158949654494,0.0102451289437647,"P2 - P1",3.06744559916689
"WP_011132031.1...120",1.19471263885498,1.29718430836995,4.07415933389659,0.00179497603341749,0.0187944549381361,-1.56043728545798,"WP_011132031.1",24,4.32561573179808,0.000867612892193298,0.0102956729873605,"P2 - P1",3.06167400326134
"WP_011132598.1...121",1.60331058502197,-0.953353404998779,4.46629580447621,0.000925698990939858,0.0120602034222318,-0.882794040757596,"WP_011132598.1",6,4.29734620405272,0.00091357564211038,0.0107429971839741,"P2 - P1",3.03925548816792
"WP_011132998.1...122",-0.867831865946451,-0.426077047983805,-4.22251208489673,0.00139402049184275,0.0155609493636116,-1.3021405225759,"WP_011132998.1",18,-4.29327626341628,0.000920397230649465,0.0107429971839741,"P2 - P1",3.03602469673467
"WP_173028003.1...123",1.23713397979736,-1.70318047205607,4.53814876144999,0.000821694636960204,0.0112508957983782,-0.760508547176467,"WP_173028003.1",8,4.2729264503977,0.000955303562208117,0.0110597745738566,"P2 - P1",3.01985860282114
"WP_011132829.1...124",-0.797597567240397,0.287004788716634,-4.8839128675887,0.000467638267668049,0.00773267290235172,-0.181131315868207,"WP_011132829.1",11,-4.24797479837144,0.000999977991504494,0.0114836182250193,"P2 - P1",3.00000955827334
"WP_011131903.1...125",0.699550946553551,2.77363793055216,3.81198031482857,0.00282364276054635,0.0257747903270385,-2.02181748797079,"WP_011131903.1",41,4.23549088531412,0.00102313406362243,0.0116555432527867,"P2 - P1",2.99006745594891
"WP_011132256.1...126",-1.26413949330648,3.68142096201579,-4.20550263942612,0.00143482055852614,0.015716803656471,-1.33164256548056,"WP_011132256.1",12,-4.22648696871223,0.00104017828158564,0.0117556656585552,"P2 - P1",2.98289221832314
"WP_011132404.1...127",0.657512346903487,2.88648271560669,3.71265348330471,0.00335880258270227,0.0291642370595612,-2.19797563196936,"WP_011132404.1",56,4.20588671669528,0.00108028538079132,0.012079946431214,"P2 - P1",2.96646150105857
"WP_011131980.1...128",1.14993699391683,0.0538579622904456,4.35516290028094,0.00111457388167349,0.0132262767291921,-1.0731306170449,"WP_011131980.1",10,4.20296038398744,0.00108611083344916,0.012079946431214,"P2 - P1",2.96412585439788
"WP_011133160.1...129",-0.80257002512614,3.29086589813232,-3.97556624564469,0.00212644374530765,0.0208831440918489,-1.7332609638076,"WP_011133160.1",24,-4.19286133196704,0.00110646515709929,0.012079946431214,"P2 - P1",2.95606225757745
"WP_011133238.1...130",-0.74885654449463,2.61308828989665,-3.77989888910638,0.00298612264112437,0.0269129027908931,-2.07864316976969,"WP_011133238.1",44,-4.19076541592727,0.00111073848882864,0.012079946431214,"P2 - P1",2.95438817888755
"WP_011132934.1...131",-1.54613335927327,-1.46289698282878,-4.05773504925604,0.00184622413229283,0.018913835715,-1.58916575785017,"WP_011132934.1",13,-4.19049689218411,0.00111128720680409,0.012079946431214,"P2 - P1",2.95417368524405
"WP_011131856.1...132",-0.841043154398601,-1.34320084253947,-3.86448715030104,0.00257716751297595,0.0244659102565184,-1.92897114458819,"WP_011131856.1",31,-4.1723292896944,0.00114906899568385,0.0123291924291175,"P2 - P1",2.9396538933786
"WP_011132167.1...133",-1.02192910512288,0.32513157526652,-5.20662409190959,0.000280526779535835,0.00547219361724697,0.345218573305638,"WP_011132167.1",6,-4.1711660718118,0.00115153271985437,0.0123291924291175,"P2 - P1",2.93872371740421
"WP_011133075.1...134",0.608025550842285,-0.483245690663656,3.98133815751238,0.00210538729517168,0.0208199410300311,-1.72311948294711,"WP_011133075.1",24,4.15995198738013,0.00117556563362001,0.0124925780766784,"P2 - P1",2.92975311853967
"WP_011131955.1...135",-1.34671624501546,-3.70678774515788,-5.23289584809319,0.000269270288342762,0.0053255679250013,0.387431965229923,"WP_011131955.1",3,-4.12755390997145,0.00124794495627579,0.0131635082795313,"P2 - P1",2.90380456987225
"WP_011133138.1...136",-1.12131214141846,3.03788105646769,-3.90069347472996,0.00242027421426407,0.0232869627102164,-1.86506983297676,"WP_011133138.1",20,-4.09269360391086,0.00133097037341331,0.0139360427333864,"P2 - P1",2.87583161154735
"WP_011133169.1...137",-0.934309323628739,2.19389184315999,-4.03993207798747,0.00190349629023988,0.0192239625340538,-1.62033411174899,"WP_011133169.1",16,-4.08293500516859,0.00135521610413089,0.0139843698350407,"P2 - P1",2.86799144623
"WP_011133122.1...138",-0.808840115865073,3.38182878494263,-3.6668208808247,0.00364004491248934,0.0306711476649989,-2.2794669186095,"WP_011133122.1",101,-4.0811693605289,0.00135965127761782,0.0139843698350407,"P2 - P1",2.86657246488441
"WP_011132535.1...139",-1.50004227956136,-0.133524099985759,-4.11354391238858,0.00167802596627888,0.0181023407271297,-1.49165229730632,"WP_011132535.1",8,-4.07902916295977,0.00136504733642603,0.0139843698350407,"P2 - P1",2.86485228811615
"WP_011133198.1...140",-0.923327445983887,1.11194197336833,-3.8202468560732,0.00278327621678354,0.0255702279529017,-2.00718667311616,"WP_011133198.1",26,-4.0689369400767,0.00139079133223432,0.0141463346935834,"P2 - P1",2.85673802461413
"WP_011131953.1...141",-1.43856906890869,-0.0288678805033365,-4.2765610753492,0.001272223910243,0.0146472428883397,-1.20859838523907,"WP_011131953.1",6,-4.06192555194069,0.00140897016698579,0.0141612763486772,"P2 - P1",2.85109820238434
"WP_011132633.1...142",-1.19991016387939,-0.955140431722005,-4.74585147675778,0.000584518988645965,0.00887668406786318,-0.410621170213139,"WP_011132633.1",5,-4.059183453021,0.00141614610434332,0.0141612763486772,"P2 - P1",2.84889193800446
"WP_011131738.1...143",-0.608890851338705,-0.0622146924336751,-4.10018539440062,0.00171677779487831,0.0183811396985467,-1.51496618794098,"WP_011131738.1",19,-4.05692125430909,0.00142209446478992,0.0141612763486772,"P2 - P1",2.84707155397589
"WP_011131894.1...144",0.669498125712077,0.828262170155843,3.86952976742501,0.00255469948435987,0.0244153829914661,-1.92006524018008,"WP_011131894.1",23,4.03552710832177,0.00147963644366804,0.014631960387384,"P2 - P1",2.82984498048653
"WP_011132975.1...145",-1.00081411997477,1.74716361363729,-3.71927691675104,0.00332005272243899,0.0290046323727185,-2.18620920153937,"WP_011132975.1",37,-4.03103307170249,0.00149202493146834,0.0146527138097304,"P2 - P1",2.82622391982001
"WP_011133224.1...146",0.608946164449057,3.5069743792216,3.4839504428325,0.00502644101936999,0.0380205641507115,-2.6056379580741,"WP_011133224.1",68,3.97594508485888,0.00165284163371977,0.0161208663453216,"P2 - P1",2.78176875616628
"WP_011133100.1...147",0.778468767801921,0.39364496866862,3.77133314727662,0.00303111846974546,0.0269769543807346,-2.09382751511482,"WP_011133100.1",23,3.96079311121111,0.00170012302843576,0.0164692189965478,"P2 - P1",2.76951965001144
"WP_011132029.1...148",1.00702953338623,-1.62671868006388,4.79797422448892,0.00053713640541217,0.008498691570077,-0.323685497635164,"WP_011132029.1",6,3.95387267451188,0.00172217784979006,0.0164797999456599,"P2 - P1",2.76392200085331
"WP_011132046.1...149",-1.14761892954508,3.20725091298421,-3.80617833192133,0.00285233581109246,0.0258708674840488,-2.03208921520034,"WP_011132046.1",17,-3.95319256414307,0.00172436108981975,0.0164797999456599,"P2 - P1",2.76337178555558
"WP_011131680.1...150",-0.943312009175617,0.940480868021646,-3.72113567436838,0.00330926130705658,0.0290046323727185,-2.18290762421674,"WP_011131680.1",23,-3.9302261409487,0.00179977808194056,0.017085893257889,"P2 - P1",2.74478104141349
"WP_036930396.1...151",-0.88436222076416,0.501312732696533,-3.55725363735326,0.00441500487520719,0.0345437744082145,-2.47472285605223,"WP_036930396.1",70,-3.92282533393952,0.00182479515551668,0.0172086642480514,"P2 - P1",2.73878588069895
"WP_011133139.1...152",-0.964613278706867,1.60996087392171,-4.39118058713183,0.00104929385731382,0.0129862390097309,-1.01128689933482,"WP_011133139.1",8,-3.90596989886567,0.00188311162306842,0.0176417825740094,"P2 - P1",2.7251239360397
"WP_011132972.1...153",0.605210940043133,3.28257815043132,3.41020390384732,0.00572946119649974,0.0403177069537618,-2.73751131659608,"WP_011132972.1",90,3.89165491014428,0.00193413773517017,0.0180013865024989,"P2 - P1",2.71351260186913
"WP_011132413.1...154",1.13141282399495,0.0336926778157543,4.37896608911989,0.00107097163045337,0.0129862390097309,-1.03224305878986,"WP_011132413.1",6,3.88603373059872,0.00195456009480142,0.0180733349025794,"P2 - P1",2.70895097223126
"WP_011131683.1...155",0.754075686136883,-0.327445507049561,3.62305964618887,0.00393124737361082,0.0318073651137603,-2.35738259667969,"WP_011131683.1",28,3.88157145144015,0.00197092929284101,0.0181071181484232,"P2 - P1",2.70532895577119
"WP_011132005.1...156",1.07688808441162,-0.0517121950785319,4.05999626404338,0.00183907913893598,0.018913835715,-1.58520906410503,"WP_011132005.1",9,3.86501504023342,0.0020329013055382,0.0185567401223487,"P2 - P1",2.69188370522846
"WP_011133164.1...157",-1.08007017771403,1.26921574274699,-4.04788459741411,0.00187768806877976,0.019098770071017,-1.60640770853946,"WP_011133164.1",9,-3.85817448216541,0.00205908547319929,0.0186760363938585,"P2 - P1",2.68632562532546
"WP_011133174.1...158",-0.847054481506346,2.56641085942586,-3.65639798621886,0.00370732375570838,0.0308726843750218,-2.29801547459832,"WP_011133174.1",23,-3.85335197437887,0.00207775233454868,0.0187260716734007,"P2 - P1",2.68240622104694
"WP_011131666.1...159",0.639594078063965,-0.0879931449890139,3.54759996846089,0.00449095340468946,0.0347560741754228,-2.49195232103977,"WP_011131666.1",30,3.83521014421999,0.0021495411118265,0.0192121349507521,"P2 - P1",2.66765424421125
"WP_011133279.1...160",-0.65173308054606,3.03845977783203,-3.39297652463559,0.00590771439911031,0.0405814971532995,-2.76833507969098,"WP_011133279.1",84,-3.83294851418459,0.00215866684839911,0.0192121349507521,"P2 - P1",2.66581437807622
"WP_011132338.1...161",1.1013822555542,0.573529243469239,3.66784167140449,0.00363352378590509,0.0306711476649989,-2.27765063957393,"WP_011132338.1",18,3.82612389751593,0.00218644542407353,0.0193384986576442,"P2 - P1",2.66026135862076
"WP_011132867.1...162",-0.911683718363443,0.600600560506184,-3.67445883150094,0.00359154222281433,0.0306248869777701,-2.26587820567205,"WP_011132867.1",19,-3.81363243356746,0.002238241237818,0.019674416806499,"P2 - P1",2.65009310699131
"WP_011133172.1...163",-0.627499580383296,3.77780485153198,-3.42613512780357,0.00556951348644136,0.0398542070587563,-2.70901191430481,"WP_011133172.1",37,-3.7783449580496,0.00239144654197239,0.0208921464771085,"P2 - P1",2.62133932283546
"WP_011132814.1...164",0.835979143778484,2.63481426239014,3.44809940553584,0.00535645184601304,0.0389027011049678,-2.66972938120476,"WP_011132814.1",41,3.76587104526885,0.00244813335598508,0.0212569627983094,"P2 - P1",2.61116492876871
"WP_011131881.1...165",0.595936775207517,2.67894824345907,3.34415765901509,0.00644425247060306,0.0432346121192022,-2.85570846648743,"WP_011131881.1",47,3.75586426081731,0.0024945997585671,0.021403270774113,"P2 - P1",2.60299912402429
"WP_173028064.1...166",-2.37202421824137,-2.58049321174622,-3.66289672906545,0.00366522609205329,0.0307016585593169,-2.28644963883593,"WP_173028064.1",5,-3.75576946881615,0.00249504420540924,0.021403270774113,"P2 - P1",2.60292175545332
"WP_011133185.1...167",-0.957051277160643,4.3238943417867,-3.47636701729685,0.0050944659533016,0.0381816816710604,-2.61919188232592,"WP_011133185.1",33,-3.74856640525575,0.0025290545322818,0.0215651117004149,"P2 - P1",2.59704180615827
"WP_011133284.1...168",-1.026961962382,2.08981911341349,-3.46348399720554,0.0052121993284613,0.0384568489312378,-2.64222170101437,"WP_011133284.1",37,-3.74408472531815,0.00255045400596212,0.0216181339552979,"P2 - P1",2.59338250398418
"WP_011133242.1...169",0.721812884012858,-0.970945994059245,4.00924844416706,0.00200658072202026,0.0199816150220758,-1.67412108589727,"WP_011133242.1",13,3.73735689751222,0.00258292621961974,0.0217638280280385,"P2 - P1",2.58788799911885
"WP_011131774.1...170",-0.610864957173667,1.37909777959188,-3.4192746115957,0.00563782495189096,0.0401413136574637,-2.72128404838093,"WP_011131774.1",32,-3.72398102565039,0.00264874500893024,0.0221135660194651,"P2 - P1",2.57695984862795
"WP_011132918.1...171",-0.694768587748209,-0.373531023661296,-3.69325448471767,0.00347500132909658,0.0298625302160157,-2.23245269242621,"WP_011132918.1",18,-3.72143418415573,0.00266146999996233,0.0221135660194651,"P2 - P1",2.57487842482252
"WP_011133142.1...172",-0.828899065653482,-0.431414763132731,-3.9099315343055,0.00238185043808431,0.023073163427429,-1.84878190367946,"WP_011133142.1",12,-3.71953082729091,0.00267102061471067,0.0221135660194651,"P2 - P1",2.5733227601177
"WP_011133093.1...173",0.793702761332193,1.36931769053141,3.40922833544415,0.00573940709109195,0.0403177069537618,-2.73925668351446,"WP_011133093.1",36,3.70821890735779,0.0027285072394042,0.0224589266411074,"P2 - P1",2.56407488958869
"WP_011132526.1...174",-0.650184949239096,1.39106400807699,-3.39108443065888,0.00592763441565048,0.0405814971532995,-2.77172079953479,"WP_011132526.1",34,-3.70370005465073,0.00275182322273316,0.0225206682136323,"P2 - P1",2.56037946864053
"WP_011131719.1...175",-0.660177548726397,0.821963151295979,-3.7754247174313,0.00300953870293737,0.0269533529118416,-2.08657384492292,"WP_011131719.1",16,-3.67401080312748,0.00291014878436473,0.0236802963939165,"P2 - P1",2.53608480669217
"WP_011132228.1...176",-2.28273423512777,1.9625072479248,-3.52200718033634,0.00469885943534392,0.0357816889621912,-2.53764678969403,"WP_011132228.1",7,-3.65405038677326,0.00302178425212682,0.0243274838689002,"P2 - P1",2.51973654643499
"WP_011133186.1...177",-0.638705889383949,3.1581293741862,-3.3531611399895,0.00634168663522586,0.0427988709410504,-2.8395922597634,"WP_011133186.1",33,-3.65368787421021,0.00302385157640122,0.0243274838689002,"P2 - P1",2.5194395296827
"WP_011133329.1...178",0.670218467712403,-0.0232481956481933,3.48172924522994,0.00504626869696943,0.0380205641507115,-2.60960774386266,"WP_011133329.1",23,3.64753366565696,0.00305916822497835,0.0244733457998268,"P2 - P1",2.51439664031803
"WP_011132511.1...179",0.743573824564617,2.44449774424235,3.30446406239672,0.00691699626236767,0.0454462787012238,-2.92676747869526,"WP_011132511.1",46,3.63785321570134,0.00311557276395062,0.0247853386361211,"P2 - P1",2.50646210137818
"WP_011133203.1...180",0.514511426289876,3.54402144749959,3.15578710591407,0.00902423955283988,0.0531013104266281,-3.19288022009434,"WP_011133203.1",115,3.63271686575088,0.00314592926045613,0.0248877959271641,"P2 - P1",2.5022510471733
"WP_011132625.1...181",-1.34220663706462,-2.01790014902751,-3.61143468855715,0.00401256337679781,0.0322614684856256,-2.37809682542693,"WP_011132625.1",9,-3.62591291650401,0.00318660564159239,0.0250703117879976,"P2 - P1",2.49667167931808
"WP_011132313.1...182",-0.83147398630778,-0.286142826080322,-4.21609607883753,0.00140926632729909,0.0155609493636116,-1.31326521715974,"WP_011132313.1",8,-3.61906761168226,0.00322806955544162,0.0252569837744444,"P2 - P1",2.49105711607542
"WP_011133340.1...183",-1.06062348683675,-1.99185037612915,-3.82393576950711,0.0027654558703905,0.0255702279529017,-2.00065930290928,"WP_011133340.1",8,-3.61418780096157,0.0032579627479425,0.0253515789785252,"P2 - P1",2.4870538857904
"WP_036930563.1...184",-0.602116584777832,0.404975414276123,-3.43304309883623,0.00550158468039242,0.0395669524488828,-2.69665595424347,"WP_036930563.1",24,-3.60595348788939,0.00330904532925145,0.0256091334176852,"P2 - P1",2.48029728357785
"WP_011132513.1...185",-1.65737819671631,-3.73104627927145,-3.63045204718303,0.00388042168694379,0.0315755456126169,-2.34421371357243,"WP_011132513.1",5,-3.58268139607553,0.00345786567552207,0.0266162201186131,"P2 - P1",2.46119188136649
"WP_011131926.1...186",0.880995750427247,0.943351427714029,3.4011612179048,0.0058223305259934,0.0404438959464127,-2.75369008478204,"WP_011131926.1",21,3.56864831608028,0.00355087518604546,0.0271851949727351,"P2 - P1",2.44966459296574
"WP_011131891.1...187",0.542898495992024,0.900236765543619,3.15964931332791,0.00896199415526019,0.0529538575812884,-3.18597135712401,"WP_011131891.1",47,3.56287778404637,0.00358985547895679,0.0273366534868153,"P2 - P1",2.4449230349746
"WP_011132596.1...188",0.63168239593506,2.38637574513753,3.23376325636152,0.00784833879280178,0.049233631898457,-3.05333986339352,"WP_011132596.1",38,3.55874835866272,0.00361801659944569,0.0274045512638865,"P2 - P1",2.44152944493029
"WP_011132043.1...189",-0.747644742329914,6.02931833267212,-3.21013782789595,0.00818720033014971,0.0500367951507862,-3.09562810174064,"WP_011132043.1",140,-3.53874864188946,0.00375761517509452,0.0281921270868238,"P2 - P1",2.42508769892697
