"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","contrast","log.sca.pval"
"WP_011131811.1...12254",0.196903546651204,2.60723679860433,1.26683297606785,0.227100496153082,0.349612007050798,-6.03053714210372,"WP_011131811.1",34,1.39543764573445,0.182808793499966,0.301995037057949,"C5 - C3",0.738002917592011
"WP_011133057.1...12255",-0.27829647064209,-0.0395260492960611,-1.46833806400775,0.1654235167443,0.279434267904962,-5.77436664313285,"WP_011133057.1",9,-1.39253354283128,0.183669116115048,0.303064682905942,"C5 - C3",0.735963863990443
"WP_011132781.1...12256",-0.674633979797364,-0.203914070129395,-1.3525771962311,0.19889553649904,0.317628286576573,-5.92499823354711,"WP_011132781.1",5,-1.39106298148111,0.184106017466565,0.30343399175045,"C5 - C3",0.734932016439953
"WP_011133122.1...12257",0.325447400410973,3.33934968312581,1.28321949006085,0.221475936626257,0.343553086879946,-6.01077954972061,"WP_011133122.1",80,1.38717096383377,0.185266414808698,0.304819640262573,"C5 - C3",0.732203302673776
"WP_011131804.1...12258",0.66512648264567,-4.21476027170817,1.53536778273985,0.148297047269053,0.259428741168466,-5.68310182724819,"WP_011131804.1",1,1.38680823071375,0.185374865496762,0.304819640262573,"C5 - C3",0.731949151076362
"WP_011132148.1...12259",-0.371862093607585,-0.0459361394246418,-1.38955452207832,0.187645614086522,0.305890009830885,-5.87787411477276,"WP_011132148.1",8,-1.3818075274474,0.18687525566237,0.306255203119175,"C5 - C3",0.728448200176682
"WP_036930545.1...12260",0.41358470916748,3.04824123382568,1.3859985072306,0.188704237073978,0.307102666963822,-5.8824470866335,"WP_036930545.1",7,1.38108205995198,0.187093739343199,0.306255203119175,"C5 - C3",0.727940744911498
"WP_011131899.1...12261",-0.295736630757647,-1.72160523732503,-1.42968227510754,0.176035888125946,0.293187256948944,-5.82567302174109,"WP_011131899.1",9,-1.38087737207385,0.18715542119763,0.306255203119175,"C5 - C3",0.727797588468787
"WP_011131816.1...12262",-0.529928525288903,-1.99348239898682,-1.35849815368671,0.197057929407533,0.315940043046166,-5.9175165849919,"WP_011131816.1",6,-1.38065675585422,0.187221921488433,0.306255203119175,"C5 - C3",0.727643301836817
"WP_011132412.1...12263",0.329436302185058,-0.801914024353027,1.36303568336308,0.195659087529663,0.315179344617919,-5.91176639819137,"WP_011132412.1",11,1.3803207793056,0.187323231683147,0.306255203119175,"C5 - C3",0.727408358416909
"WP_011131798.1...12264",0.220450401306153,2.19199899037679,1.32282925904377,0.208340415812082,0.328545683406871,-5.96221270116801,"WP_011131798.1",20,1.37820755605498,0.187961473047691,0.306946258738432,"C5 - C3",0.725931160084619
"WP_011132730.1...12265",-0.350399971008297,-1.66222515106201,-1.42421383774686,0.177582017158676,0.294728196309971,-5.83285084861052,"WP_011132730.1",7,-1.37367879410395,0.189335206635867,0.308221359082919,"C5 - C3",0.722768622031909
"WP_036930795.1...12266",0.60835043589274,-2.98374188741048,1.40369259465304,0.183485036290031,0.300324932962074,-5.85960706823041,"WP_036930795.1",3,1.37357420992526,0.189367026640365,0.308221359082919,"C5 - C3",0.722695639877667
"WP_011132212.1...12267",0.251254081726074,0.176036135355631,1.49039552749121,0.159612280766161,0.275500470073955,-5.74465170759447,"WP_011132212.1",9,1.37349333613014,0.18939163567244,0.308221359082919,"C5 - C3",0.722639205171806
"WP_011133067.1...12268",0.303207715352377,7.07961483001709,1.31836761998626,0.209787814529829,0.329679417496783,-5.96773985345044,"WP_011133067.1",141,1.37277392847679,0.189610657865713,0.308225544293122,"C5 - C3",0.722137254961143
"WP_011133170.1...12269",0.519900321960447,4.16898136138916,1.27542974650373,0.224135678865591,0.346546369928991,-6.02019645321569,"WP_011133170.1",24,1.37041828813727,0.190329264809501,0.308461261584158,"C5 - C3",0.720494429957185
"WP_011132837.1...12270",-0.258846600850421,0.920291455586751,-1.27753497093809,0.223414365214508,0.345806582679846,-6.01765587208923,"WP_011132837.1",25,-1.36985042483744,0.190502825697514,0.308461261584158,"C5 - C3",0.720098578120979
"WP_011132862.1...12271",-0.308130582173663,2.22413679758708,-1.33984722061513,0.202893705698127,0.322456067984524,-5.94100012723381,"WP_011132862.1",13,-1.36976203628556,0.190529852168112,0.308461261584158,"C5 - C3",0.720036969509709
"WP_011132307.1...12272",0.556300163269043,0.678409767150878,1.29435944173448,0.217716238521263,0.338983640370835,-5.99723547117074,"WP_011132307.1",12,1.36897941987316,0.1907692874293,0.308461261584158,"C5 - C3",0.719491542491519
"WP_011133255.1...12273",-0.383790651957193,-2.6603598912557,-1.47850681831498,0.16272272215386,0.278482350765452,-5.76070689930287,"WP_011133255.1",5,-1.36875254346034,0.190838743999749,0.308461261584158,"C5 - C3",0.71933345040159
"WP_011133289.1...12274",0.61035950978597,-0.855526415506999,1.44764267696582,0.171036486601223,0.286536419906049,-5.80195781212015,"WP_011133289.1",2,1.3660480194945,0.191668292174874,0.309450848137212,"C5 - C3",0.717449726832199
"WP_011132624.1...12275",0.199110984802246,0.68928165435791,1.44564842520177,0.17158568289694,0.28711869852555,-5.80460163965064,"WP_011132624.1",13,1.3634872114902,0.192456445815046,0.310371436965602,"C5 - C3",0.715667538791128
"WP_011131955.1...12276",0.7218910853068,-4.28999207814535,1.44820396492658,0.170882178907108,0.286536419906049,-5.8012132242411,"WP_011131955.1",1,1.3581548009176,0.194106039282804,0.312677601740625,"C5 - C3",0.711960952059378
"WP_011131966.1...12277",0.41394583384196,2.71418972015381,1.29095084839086,0.218861153906899,0.340238300396752,-6.00138929100826,"WP_011131966.1",14,1.3570132564936,0.194460658320343,0.312894889771942,"C5 - C3",0.711168248336237
"WP_011132193.1...12278",-0.481437365214029,-2.95070006052653,-1.47463579128674,0.163746451497068,0.278482350765452,-5.76591480306536,"WP_011132193.1",3,-1.35613815676595,0.194732860668407,0.312979225272925,"C5 - C3",0.710560756221219
"WP_011132672.1...12279",-0.471480369567869,-1.72601579030355,-1.26863087128354,0.226477876475207,0.349030839935816,-6.02837903936338,"WP_011132672.1",18,-1.35234596584461,0.195915987560907,0.314169641662266,"C5 - C3",0.707930122319853
"WP_011132161.1...12280",-0.22101879119873,3.17582518259684,-1.22864436581282,0.240649313285935,0.366900023682196,-6.07580855908144,"WP_011132161.1",40,-1.35231112990156,0.195926882843706,0.314169641662266,"C5 - C3",0.707905971000246
"WP_011132182.1...12281",0.305347760518395,1.05668888092041,1.312269609665,0.211779199357975,0.331764114285761,-5.97527106522402,"WP_011132182.1",14,1.35164472589384,0.196135401290558,0.314169641662266,"C5 - C3",0.707444011648143
"WP_011132428.1...12282",0.430316607157391,-1.95737082163493,1.40432214645915,0.183301557758877,0.300324932962074,-5.85879048391097,"WP_011132428.1",5,1.35063862023337,0.196450551535841,0.314320882457346,"C5 - C3",0.706746747566676
"WP_071812980.1...12283",0.405400911966963,-0.904238573710124,1.27028034203316,0.225907853341786,0.34852955921853,-6.02639699835385,"WP_071812980.1",17,1.34644244093671,0.197769354805307,0.316075826310615,"C5 - C3",0.70384100328507
"WP_011132225.1...12284",0.285504976908368,-1.32597166697184,1.93704099822394,0.074428581585142,0.153826270213704,-5.08193405503443,"WP_011132225.1",4,1.34496598932253,0.198235075280825,0.316464963228582,"C5 - C3",0.702819499935571
"WP_011131774.1...12285",0.181848843892421,1.29282894134522,1.28426643342695,0.221120398603946,0.343375624440588,-6.00951052399483,"WP_011131774.1",22,1.34367053731438,0.198644428987785,0.316763344768876,"C5 - C3",0.701923610290421
"WP_011132192.1...12286",-0.286333401997887,1.43700567881266,-1.46136347670851,0.167297638772685,0.281597916799413,-5.78369662857358,"WP_011132192.1",7,-1.33568833022995,0.201181767200912,0.320450600105255,"C5 - C3",0.696411381284298
"WP_011132477.1...12287",0.379225730895995,0.322029050191243,1.2600325521366,0.229467843420896,0.352874955757403,-6.03867839679591,"WP_011132477.1",17,1.33307886599344,0.202016868527019,0.321421252270922,"C5 - C3",0.694612365195283
"WP_011131783.1...12288",0.229562441507973,1.37449868520101,1.20877072571082,0.24794775016644,0.375055772361569,-6.09893391123109,"WP_011131783.1",50,1.32959927283541,0.203134757246264,0.322839167766383,"C5 - C3",0.692215760549971
"WP_011132681.1...12289",-0.408505439758303,-1.82048320770264,-1.34971335211889,0.199789353315078,0.318232705951534,-5.92860811642834,"WP_011132681.1",6,-1.32506533297353,0.204598804902545,0.324803453936704,"C5 - C3",0.689096907406586
"WP_036930908.1...12290",0.278848965962728,0.660127830505371,1.53601552743411,0.148139190631454,0.259428741168466,-5.68220599517702,"WP_036930908.1",6,1.32307196519224,0.205245146674002,0.325466691385055,"C5 - C3",0.687727103624454
"WP_011132709.1...12291",-0.747434933980304,-2.22971909840902,-1.28073777463055,0.222320544557207,0.34448798199071,-6.01378449068193,"WP_011132709.1",4,-1.32066519023347,0.206027708660606,0.326344223729369,"C5 - C3",0.686074367450465
"WP_011132963.1...12292",-0.276880582173668,0.962882550557455,-1.23925723594746,0.236821577719018,0.362227633374739,-6.06333683962193,"WP_011132963.1",22,-1.31849432723458,0.206735607436241,0.32710167221023,"C5 - C3",0.684584715529197
"WP_011132409.1...12293",0.416939099629721,-0.236857795715332,1.33140875487617,0.205579863358571,0.324551802020627,-5.9515442864625,"WP_011132409.1",6,1.314393567596,0.208078126714149,0.328860435561541,"C5 - C3",0.681773570661137
"WP_011132955.1...12294",-0.190657615661619,4.39304955800374,-1.20120646507787,0.250770710850973,0.376986092669595,-6.10765678103415,"WP_011132955.1",31,-1.31365641388977,0.208320194232139,0.328878000650295,"C5 - C3",0.681268628187233
"WP_011132424.1...12295",0.361699740091961,-0.87283280690511,1.37029305838617,0.193438664199922,0.313136601086326,-5.90253961425164,"WP_011132424.1",6,1.31104567229383,0.209179319494138,0.3298686057139,"C5 - C3",0.679481254190704
"WP_011132240.1...12296",0.323356310526533,-0.698004722595216,1.6125659187838,0.130468422860976,0.236671381087937,-5.57452538455168,"WP_011132240.1",4,1.30904219369445,0.209840523567414,0.330545249513272,"C5 - C3",0.678110638819937
"WP_011132951.1...12297",-0.66781902313233,-2.68484706878662,-1.33360551512933,0.204877820395296,0.324226647657348,-5.94880422714046,"WP_011132951.1",2,-1.30308398359247,0.211816737697906,0.333289540863888,"C5 - C3",0.674039725047079
"WP_036930971.1...12298",0.467555046081544,-3.43641859690348,1.31776044284968,0.209985415498302,0.329679417496783,-5.96849093145514,"WP_036930971.1",5,1.30114611314085,0.212462668984391,0.333765218851979,"C5 - C3",0.672717367158759
"WP_011132645.1...12299",0.327690442403157,-2.33786907196045,1.77246020480061,0.0993711387495176,0.193576609547624,-5.33866129782469,"WP_011132645.1",3,1.30012988601926,0.21280202304476,0.333765218851979,"C5 - C3",0.672024247650488
"WP_011131885.1...12300",0.354371070861815,-1.46246128082275,1.30453469127219,0.214327046234529,0.334651002015318,-5.98478537463938,"WP_011131885.1",8,1.30006949238424,0.212822204155616,0.333765218851979,"C5 - C3",0.671983063222864
"WP_011133068.1...12301",0.640005429585776,-2.64778321584066,1.3382697009298,0.20339368732452,0.322890312987866,-5.94297513384696,"WP_011133068.1",2,1.29669255782359,0.21395305985106,0.335169589909691,"C5 - C3",0.669681498070312
"WP_036930768.1...12302",0.57246748606364,-3.55766137440999,1.29413671305415,0.217790903997563,0.338983640370835,-5.99750715370991,"WP_036930768.1",4,1.29565856861124,0.214300270469371,0.335344599064159,"C5 - C3",0.668977280832734
"WP_011132918.1...12303",-0.241468747456869,-0.59437567392985,-1.3319862260324,0.205395125698286,0.324551802020627,-5.9508243287332,"WP_011132918.1",11,-1.29244794607333,0.215381237529169,0.336666171505529,"C5 - C3",0.666792132015081
"WP_011133272.1...12304",0.216958045959471,-0.434506289164225,1.1986803443281,0.251719012378201,0.377313551185851,-6.11056006355888,"WP_011133272.1",26,1.28869677029572,0.216649669471698,0.338277554087388,"C5 - C3",0.66424196920393
"WP_036930785.1...12305",0.211098670959473,0.0529881159464519,1.4615719003464,0.167241376761898,0.281597916799413,-5.78341827976994,"WP_036930785.1",9,1.28617000740033,0.217507403856088,0.338983334329532,"C5 - C3",0.662525955265129
"WP_011132773.1...12306",-0.160244941711426,0.735717709859212,-1.14619735057907,0.272057133764057,0.399803259525301,-6.16976098726179,"WP_011132773.1",51,-1.28486660461852,0.217950905819736,0.338983334329532,"C5 - C3",0.661641321683253
"WP_011131762.1...12307",-0.262912432352699,0.799499320983886,-1.20084750652478,0.250905293371866,0.376986092669595,-6.10806963212907,"WP_011131762.1",24,-1.28485166815551,0.217955992312364,0.338983334329532,"C5 - C3",0.66163118632779
"WP_011132473.1...12308",0.164316495259602,1.17607364654541,1.16018377017884,0.266517766815289,0.393286321186499,-6.15419430271183,"WP_011132473.1",68,1.28425979950587,0.218157623996531,0.338983334329532,"C5 - C3",0.661229605038991
"WP_011132384.1...12309",-0.241287549336751,-0.573587226867676,-1.42586822722266,0.177113073512801,0.29429290161287,-5.83068142746164,"WP_011132384.1",8,-1.28386577920206,0.218291936502936,0.338983334329532,"C5 - C3",0.660962306420765
"WP_011133136.1...12310",0.233983039855952,6.47731774648031,1.30946300483268,0.212700844471589,0.332476402335393,-5.97872830923975,"WP_011133136.1",177,1.27900705623683,0.219953541168759,0.341191549699687,"C5 - C3",0.657669041654059
"WP_011131911.1...12311",-0.16467316945394,1.85747394561768,-1.18418631605974,0.257214078014991,0.383531777061096,-6.12712322973822,"WP_011131911.1",26,-1.27210694179706,0.222330405305358,0.344503261321904,"C5 - C3",0.653001140299813
"WP_011131739.1...12312",0.406144777933756,1.30360126495361,1.36055130461479,0.196423969069106,0.315341298708464,-5.91491651199234,"WP_011131739.1",4,1.26409142693146,0.225116838436984,0.348399423919494,"C5 - C3",0.647592019140911
"WP_011132085.1...12313",-0.203975359598796,0.629668362935384,-1.21940514544714,0.244021085725092,0.370454185578392,-6.08659679341432,"WP_011132085.1",19,-1.26248555831106,0.22567837313036,0.348399423919494,"C5 - C3",0.646510057582281
"WP_011133207.1...12314",0.161032676696777,0.648325538635254,1.18986680947076,0.255049468578421,0.380702770708252,-6.12065109729454,"WP_011133207.1",24,1.26112360415201,0.226155478283033,0.348399423919494,"C5 - C3",0.645592887647114
"WP_011132150.1...12315",-0.188662528991695,1.14694487253825,-1.16844798262641,0.263285649040576,0.390509043769787,-6.14492424485032,"WP_011132150.1",27,-1.26100012451979,0.226198773464504,0.348399423919494,"C5 - C3",0.64550975431349
"WP_011133209.1...12316",-0.30134614308675,1.91364002227783,-1.17878398480132,0.259285870160587,0.385410312222,-6.13325527626637,"WP_011133209.1",23,-1.2605068007031,0.226371810595947,0.348399423919494,"C5 - C3",0.645177655508757
"WP_011131897.1...12317",0.448863029479974,-2.37608712514242,1.3689861279191,0.193836993465659,0.313307467304311,-5.90420390999786,"WP_011131897.1",3,1.26042988932125,0.22639879721543,0.348399423919494,"C5 - C3",0.645125884745645
"WP_011131918.1...12318",-0.480345726013183,0.514287249247233,-1.2083456814845,0.248105714581881,0.375055772361569,-6.09942521902994,"WP_011131918.1",9,-1.25997776165539,0.22655749055439,0.348399423919494,"C5 - C3",0.644821574391176
"WP_011131691.1...12319",-0.308875083923341,-1.32112840016683,-1.21773736862531,0.244633655745084,0.370988632354632,-6.08853728953729,"WP_011131691.1",13,-1.2559045163171,0.227991106292941,0.350225820238564,"C5 - C3",0.642082094066363
"WP_011133146.1...12320",0.520651181538901,-1.39877796173096,1.19351598853202,0.253666388713759,0.379433757907975,-6.11648023081623,"WP_011133146.1",9,1.25105086942913,0.229708664199864,0.352369600012676,"C5 - C3",0.638822623685135
"WP_011132486.1...12321",0.964984575907388,-4.96176007588704,1.23403427137691,0.238699298324156,0.364707940787122,-6.06948520736316,"WP_011132486.1",1,1.25010127747912,0.23004587743938,0.352369600012676,"C5 - C3",0.638185545148026
"WP_011131906.1...12322",-0.178918520609538,0.0300656000773111,-1.24751130528316,0.233877929363145,0.358344391845312,-6.05357858344187,"WP_011131906.1",17,-1.24986730855974,0.230129022480189,0.352369600012676,"C5 - C3",0.638028607284531
"WP_225866765.1...12323",0.285885175069174,3.32360668182373,1.1645952402952,0.264788674186685,0.391546284570965,-6.14925255178226,"WP_225866765.1",23,1.24465304141284,0.231988110739533,0.354834661324484,"C5 - C3",0.634534271887222
"WP_011132710.1...12324",-0.213192939758301,0.374723752339681,-1.24752143655286,0.23387433411136,0.358344391845312,-6.05356657455964,"WP_011132710.1",14,-1.24110041446918,0.233261464304939,0.356399490526001,"C5 - C3",0.632157002406667
"WP_011131757.1...12325",-0.205952008565267,-1.39490591684977,-1.31608580852905,0.210531191383739,0.33017226490137,-5.97056108240276,"WP_011131757.1",11,-1.23798572208668,0.234382330711464,0.357728230367765,"C5 - C3",0.630075131407144
"WP_011132081.1...12326",-0.65903377532959,-1.89245204925537,-1.22171545362501,0.243174503413145,0.369562959295964,-6.08390520989015,"WP_011132081.1",3,-1.23404254183953,0.235807355556049,0.359517852582242,"C5 - C3",0.627442652050174
"WP_011132222.1...12327",-0.364686012268067,-1.95903186798096,-1.3700543022981,0.193511382693797,0.313136601086326,-5.90284374415804,"WP_011132222.1",4,-1.23307593461539,0.23615770471711,0.359666921408732,"C5 - C3",0.626797880866274
"WP_011132902.1...12328",-0.286971728006999,-0.0721378962198894,-1.1793806718951,0.259056408653386,0.385410312222,-6.13257910337128,"WP_011132902.1",16,-1.23146937354496,0.236740902550441,0.360169920119475,"C5 - C3",0.625726701017637
"WP_011133318.1...12329",-0.592476844787597,-2.46865164438884,-1.20913964456664,0.247810708020997,0.375055772361569,-6.09850736682619,"WP_011133318.1",4,-1.22594135925046,0.238756186225729,0.362698675076608,"C5 - C3",0.622045366932104
"WP_011133074.1...12330",0.372863451639811,-3.25697739919027,1.345803216818,0.201015006448917,0.319827228137718,-5.93352752634757,"WP_011133074.1",4,1.22551418221379,0.23891246995917,0.362698675076608,"C5 - C3",0.621761181798381
"WP_011132920.1...12331",-0.175960222880047,1.91478913625081,-1.10192431744946,0.290171186526638,0.421206696854162,-6.21801314642837,"WP_011132920.1",48,-1.22352039989584,0.239642950263976,0.363420192945582,"C5 - C3",0.620435342413847
"WP_011133019.1...12332",-0.19521427154541,-0.278378868103027,-1.40896126668029,0.181954192785219,0.298849792994409,-5.85276482412332,"WP_011133019.1",9,-1.22243004604759,0.240043165374473,0.363639859035371,"C5 - C3",0.619710654962087
"WP_011131856.1...12333",0.79754288991292,-2.27445837656657,1.14151326355486,0.273931831040627,0.401729070444751,-6.17493985448618,"WP_011131856.1",12,1.22044064339894,0.240774712104217,0.364041752258779,"C5 - C3",0.618389127756
"WP_011132229.1...12334",0.219855308532713,2.19743544260661,1.23157568852416,0.23958724054525,0.365672272815045,-6.07237229488185,"WP_011132229.1",13,1.220318305749,0.240819754654333,0.364041752258779,"C5 - C3",0.618307890398126
"WP_011133022.1...12335",0.461089134216308,-1.04978707631429,1.20093325637407,0.250873138497681,0.376986092669595,-6.10797101713544,"WP_011133022.1",6,1.21839387874417,0.241529153906924,0.364726951392853,"C5 - C3",0.617030439998502
"WP_036930706.1...12336",0.456442197163896,-2.70446694691976,1.29406176660649,0.217816032963001,0.338983640370835,-5.99759856462911,"WP_036930706.1",3,1.21377658744231,0.243237818316295,0.366918064917801,"C5 - C3",0.613968900578572
"WP_011133000.1...12337",-0.370322227478023,-2.65387783050537,-1.4131495067993,0.180744832607202,0.298585431128371,-5.84731225726034,"WP_011133000.1",3,-1.21237865876571,0.24375697187347,0.367108861911079,"C5 - C3",0.613042953874041
"WP_011131942.1...12338",1.10547097524007,-2.44232552846273,1.14433893860425,0.272799743685098,0.40048127320369,-6.17181777783195,"WP_011131942.1",4,1.21204797539185,0.243879904050478,0.367108861911079,"C5 - C3",0.612823984514297
"WP_011131810.1...12339",0.325589179992676,-1.67251364390055,1.27396584516657,0.224638350462156,0.346946866657386,-6.0219611654142,"WP_011131810.1",6,1.21044152623471,0.244477786347822,0.367620240506124,"C5 - C3",0.611760595455836
"WP_011131957.1...12340",-0.348396619160971,0.453317705790202,-1.16305663145076,0.265390755276275,0.392029497420556,-6.1509778385319,"WP_011131957.1",12,-1.20830339375557,0.245275303782987,0.368430414121281,"C5 - C3",0.610346177723961
"WP_011132554.1...12341",0.245139757792154,-1.60192356109619,1.22267920865098,0.242822029817385,0.369421549636706,-6.08278120789531,"WP_011132554.1",11,1.20718826468173,0.245692039752214,0.368667507489097,"C5 - C3",0.609608914125092
"WP_036930323.1...12342",0.319286028544108,-0.493203671773275,1.31887772981572,0.209621919530941,0.329679417496783,-5.96710864325318,"WP_036930323.1",5,1.19786402147748,0.249198011783639,0.373534703978844,"C5 - C3",0.603455427000183
"WP_011132820.1...12343",0.192955970764159,3.41450087229411,1.08566857680345,0.297045250033126,0.427090645290116,-6.23533468424042,"WP_011132820.1",41,1.19623042608453,0.249816196677557,0.374067575256405,"C5 - C3",0.602379407836757
"WP_011132583.1...12344",-0.304778099060059,-0.0453617731730142,-1.17622507488318,0.260271705019376,0.386472271061096,-6.13615192976671,"WP_011132583.1",10,-1.19035803822598,0.252048160008232,0.377013214129961,"C5 - C3",0.598516468633243
"WP_011132256.1...12345",0.45433266957601,4.04477049509684,1.12548713141043,0.280420458246768,0.409138045638728,-6.19252728508166,"WP_011132256.1",12,1.18764650685064,0.253083901410139,0.377832923217018,"C5 - C3",0.596735479302839
"WP_011131726.1...12346",0.319517453511557,-0.741967582702636,1.249756803159,0.233082145354805,0.358046359207381,-6.05091505618172,"WP_011131726.1",6,1.18753429998528,0.253126831986682,0.377832923217018,"C5 - C3",0.596661816255764
"WP_011131901.1...12347",0.288664182027181,0.36087220509847,1.13768127536237,0.275472812650716,0.4031585665104,-6.17916370912776,"WP_011131901.1",15,1.18554735767963,0.253887964773594,0.378572211348271,"C5 - C3",0.595357885799377
"WP_011132912.1...12348",0.273765246073405,-0.911375745137532,1.39807268271776,0.185129657152705,0.302321825442033,-5.86688462096251,"WP_011132912.1",5,1.18297586402894,0.254875620455458,0.379647367707711,"C5 - C3",0.593671703989464
"WP_036930414.1...12349",-0.255723635355631,0.0154340744018555,-1.24707979513913,0.23403109860684,0.358344391845312,-6.05408999347996,"WP_036930414.1",8,-1.18083695288918,0.255699367726854,0.380476384162006,"C5 - C3",0.592270345861338
"WP_011133190.1...12350",-0.410103797912597,1.13728122711182,-1.08524988277227,0.297223897108501,0.427090645290116,-6.23577799696153,"WP_011133190.1",28,-1.16944063403158,0.260122705416772,0.386654209304263,"C5 - C3",0.584821737743236
"WP_011133323.1...12351",-0.208331108093262,0.0338107426961261,-1.09417250333161,0.293434158784414,0.424644554988827,-6.22629991127322,"WP_011133323.1",24,-1.16849411558375,0.26049269061969,0.386800408177725,"C5 - C3",0.584204458422312
"WP_011132885.1...12352",-0.216286659240723,1.15774211883545,-1.06980883516153,0.303868328643517,0.431844810367634,-6.25202707327801,"WP_011132885.1",30,-1.160816132104,0.263508755870749,0.390871321208278,"C5 - C3",0.579204949471651
"WP_011133281.1...12353",-0.200652758280437,1.61087551116943,-1.07400460147974,0.302052030493489,0.430183368605493,-6.24763102404,"WP_011133281.1",27,-1.15828966933594,0.26450697725185,0.391943741526155,"C5 - C3",0.57756286751533
"WP_011132966.1...12354",0.166359265645339,2.28387292226156,1.041786978603,0.316206494079666,0.44188228417021,-6.28101502658859,"WP_011132966.1",47,1.156700017496,0.26513652713967,0.392468206493648,"C5 - C3",0.576530436573168
"WP_011132558.1...12355",-0.224983533223471,-0.769677289326986,-1.0903408168755,0.29505715029119,0.425695422507249,-6.23037805280143,"WP_011132558.1",21,-1.15334502830854,0.266468930380188,0.393914335367614,"C5 - C3",0.574353421350562
"WP_011132996.1...12356",0.473032951354983,-3.94562765757243,1.19908074256655,0.251568517576312,0.377313551185851,-6.11010021048336,"WP_011132996.1",3,1.15284806030316,0.26666672703257,0.393914335367614,"C5 - C3",0.57403116941556
"WP_011132727.1...12357",0.460544904073084,-3.60187931060791,1.20278329724791,0.250180183406919,0.376986092669595,-6.10584204011629,"WP_011132727.1",3,1.14928923695939,0.26808641110496,0.395585955971524,"C5 - C3",0.571725199190189
"WP_011132153.1...12358",0.458770434061683,-3.5392053604126,1.16779799872318,0.263538757768796,0.390509043769787,-6.1456552723788,"WP_011132153.1",4,1.14862015962622,0.268353956087424,0.395585955971524,"C5 - C3",0.571291997938809
"WP_011132848.1...12359",-0.836805025736487,-1.65185845692952,-1.0815286172834,0.298815199898095,0.428944399853717,-6.23971179647826,"WP_011132848.1",6,-1.14649490124749,0.269205124800108,0.396430297533974,"C5 - C3",0.569916676798645
"WP_011132422.1...12360",-0.230682690938314,0.141990216573079,-1.08615035586672,0.296839785241545,0.427090645290116,-6.23482440068587,"WP_011132422.1",20,-1.14557583718933,0.269573841999701,0.39650402917012,"C5 - C3",0.569322251700293
"WP_011132974.1...12361",-0.13877646128336,1.33114325205485,-1.04839171878094,0.313265759222043,0.439521719061327,-6.27424102591641,"WP_011132974.1",29,-1.144982505891,0.269812081647364,0.39650402917012,"C5 - C3",0.568938607387221
"WP_011133107.1...12362",-0.505770047505697,-3.5756388982137,-1.31017390687888,0.212467090086043,0.332475973936841,-5.97785313966055,"WP_011133107.1",1,-1.14047673579361,0.271626465291468,0.398758852139227,"C5 - C3",0.566027917859518
"WP_011132357.1...12363",0.357908566792807,-3.77934055328369,1.44262016090487,0.17242245198855,0.288180248394008,-5.80861124049015,"WP_011132357.1",2,1.13567519383789,0.273570052058424,0.401198510948709,"C5 - C3",0.562931446928698
"WP_011132890.1...12364",-0.417736371358235,0.337343406677246,-1.08008765645194,0.299433092290465,0.42904668443731,-6.24123202443637,"WP_011132890.1",11,-1.13416966612868,0.274181614700344,0.401681707133014,"C5 - C3",0.561961670268199
"WP_011132534.1...12365",0.214348793029786,4.51691748301188,1.07011132223536,0.303737115091263,0.431844810367634,-6.25171062955873,"WP_011132534.1",112,1.13218302062383,0.274990184882057,0.402452233578673,"C5 - C3",0.560682806997496
"WP_011132774.1...12366",-0.215798377990723,-0.296985181172689,-1.04903968711584,0.312978339857599,0.439521719061327,-6.27357450381634,"WP_011132774.1",27,-1.13096915262773,0.27548511327683,0.402758827347049,"C5 - C3",0.559901864675745
"WP_225866782.1...12367",0.521313667297367,3.66575603485107,1.06093329094305,0.307737111478391,0.435171446618897,-6.26127869160995,"WP_225866782.1",157,1.13028256916301,0.275765348780458,0.402758827347049,"C5 - C3",0.559460305886337
"WP_011132706.1...12368",-0.200595537821455,1.42601985931397,-1.04058583707349,0.316743465754861,0.442198720818551,-6.28224305792033,"WP_011132706.1",28,-1.12503988415374,0.27791225689747,0.405035897867152,"C5 - C3",0.556092298902545
"WP_011132712.1...12369",0.431103070576983,-1.17792072296142,1.19125246125349,0.254523602967015,0.380316485440744,-6.11906856091208,"WP_011132712.1",3,1.12413228719018,0.278285191044392,0.405035897867152,"C5 - C3",0.555509904046212
"WP_011132024.1...12370",0.605835278828936,-3.50173689524333,1.07390497900324,0.302095062222959,0.430183368605493,-6.24773556901143,"WP_011132024.1",6,1.12367055382107,0.278475062350082,0.405035897867152,"C5 - C3",0.555213690144351
"WP_011132849.1...12371",-0.168002128601074,0.674932670593263,-1.09211410937648,0.294305201842986,0.425472697892804,-6.22849218177711,"WP_011132849.1",19,-1.1230693028217,0.278722450639755,0.405035897867152,"C5 - C3",0.554828048164092
"WP_011132137.1...12372",0.318317731221517,2.00922552744548,1.06143509800584,0.307517410738445,0.435171446618897,-6.2607573493749,"WP_011132137.1",17,1.12283250514378,0.278819927589228,0.405035897867152,"C5 - C3",0.554676189925676
"WP_011132297.1...12373",-0.244194348653157,0.899695905049642,-1.04344607979933,0.315465888751876,0.441280378764904,-6.27931681192903,"WP_011132297.1",26,-1.12231984344073,0.279031050426739,0.405035897867152,"C5 - C3",0.554347465978509
